i value
1 120.0
2 120.0
3 120.0
4 120.0
5 120.0
6 120.0
7 120.0
8 120.0
9 120.0
10 120.0
11 120.0
12 120.0
13 120.0
14 120.0
15 120.0
16 120.0
17 120.0
18 120.0
19 120.0
20 120.0
21 120.0
22 120.0
23 120.0
24 120.0
25 120.0
26 120.0
27 120.0
28 120.0
29 120.0
30 120.0
31 120.0
32 120.0
33 120.0
34 120.0
35 120.0
36 120.0
37 120.0
38 120.0
39 120.0
40 120.0
41 120.0
42 120.0
43 120.0
44 120.0
45 120.0
46 120.0
47 120.0
48 120.0
49 120.0
50 120.0
51 120.0
52 120.0
53 120.0
54 120.0
55 120.0
56 120.0
57 120.0
58 120.0
59 120.0
60 120.0
61 120.0
62 120.0
63 120.0
64 120.0
65 120.0
